application_id,applicant_id,employment_id,contact_info_id,next_of_kin_id,application_date,loan_type,loan_amount_requested_usd,loan_purpose,repayment_tenure_months
USLW-APP-20250303-859,Ap509995,Em509995,Ci509995,Nk509995,2025-03-03,Small Business,212419.0,Expansion,51.0
USLW-APP-20240805-673,Ap295004,Em295004,Ci295004,Nk295004,2024-08-05,Personal,22912.0,Medical Expenses,31.0
USLW-APP-20240822-112,Ap566152,Em566152,Ci566152,Nk566152,2024-08-22,Mortgage,732951.0,Refinance,268.0
USLW-APP-20250130-117,Ap825256,Em825256,Ci825256,Nk825256,2025-01-30,Auto,35759.0,Used Car Purchase,29.0
USLW-APP-20250317-677,Ap159163,Em159163,Ci159163,Nk159163,2025-03-17,Personal,15940.0,Other,19.0
USLW-APP-20241225-371,Ap575853,Em575853,Ci575853,Nk575853,2024-12-25,Mortgage,822197.0,Refinance,184.0
USLW-APP-20240613-737,Ap151934,Em151934,Ci151934,Nk151934,2024-06-13,Personal,22980.0,Education,16.0
USLW-APP-20240915-418,Ap820255,Em820255,Ci820255,Nk820255,2024-09-15,Mortgage,637967.0,Refinance,272.0
USLW-APP-20240911-825,Ap525523,Em525523,Ci525523,Nk525523,2024-09-11,Mortgage,554606.0,Refinance,326.0
USLW-APP-20240825-948,Ap940530,Em940530,Ci940530,Nk940530,2024-08-25,Mortgage,416794.0,Refinance,317.0
USLW-APP-20250310-352,Ap554137,Em554137,Ci554137,Nk554137,2025-03-10,Personal,22607.0,Home Improvement,32.0
USLW-APP-20241126-310,Ap105486,Em105486,Ci105486,Nk105486,2024-11-26,Personal,21494.0,Education,33.0
USLW-APP-20250108-879,Ap239407,Em239407,Ci239407,Nk239407,2025-01-08,Small Business,285794.0,Startup Costs,33.0
USLW-APP-20241116-124,Ap973332,Em973332,Ci973332,Nk973332,2024-11-16,Personal,6852.0,Medical Expenses,41.0
USLW-APP-20240716-115,Ap750308,Em750308,Ci750308,Nk750308,2024-07-16,Mortgage,572039.0,Refinance,308.0
USLW-APP-20240419-687,Ap727083,Em727083,Ci727083,Nk727083,2024-04-19,Small Business,410164.0,Working Capital,36.0
USLW-APP-20250328-524,Ap320184,Em320184,Ci320184,Nk320184,2025-03-28,Personal,41458.0,Other,55.0
USLW-APP-20240909-578,Ap766490,Em766490,Ci766490,Nk766490,2024-09-09,Small Business,235192.0,Equipment Purchase,26.0
USLW-APP-20241211-900,Ap449652,Em449652,Ci449652,Nk449652,2024-12-11,Small Business,304015.0,Inventory,70.0
USLW-APP-20250316-316,Ap861315,Em861315,Ci861315,Nk861315,2025-03-16,Personal,43362.0,Medical Expenses,54.0
USLW-APP-20240628-726,Ap742612,Em742612,Ci742612,Nk742612,2024-06-28,Personal,11727.0,Home Improvement,43.0
USLW-APP-20240506-561,Ap422710,Em422710,Ci422710,Nk422710,2024-05-06,Personal,4816.0,Medical Expenses,34.0
USLW-APP-20240724-568,Ap297775,Em297775,Ci297775,Nk297775,2024-07-24,Personal,5983.0,Other,27.0
USLW-APP-20240530-523,Ap389336,Em389336,Ci389336,Nk389336,2024-05-30,Small Business,223901.0,Startup Costs,25.0
USLW-APP-20240626-855,Ap887494,Em887494,Ci887494,Nk887494,2024-06-26,Small Business,443763.0,Inventory,76.0
USLW-APP-20250327-955,Ap708364,Em708364,Ci708364,Nk708364,2025-03-27,Personal,24374.0,Vacation,19.0
USLW-APP-20240725-530,Ap189780,Em189780,Ci189780,Nk189780,2024-07-25,Personal,26537.0,Medical Expenses,29.0
USLW-APP-20240802-410,Ap252617,Em252617,Ci252617,Nk252617,2024-08-02,Small Business,170345.0,Equipment Purchase,25.0
USLW-APP-20250111-762,Ap645977,Em645977,Ci645977,Nk645977,2025-01-11,Personal,3560.0,Medical Expenses,47.0
USLW-APP-20240404-471,Ap897606,Em897606,Ci897606,Nk897606,2024-04-04,Small Business,311320.0,Startup Costs,24.0
USLW-APP-20240616-113,Ap450605,Em450605,Ci450605,Nk450605,2024-06-16,Mortgage,973845.0,Home Purchase,310.0
USLW-APP-20240721-250,Ap989465,Em989465,Ci989465,Nk989465,2024-07-21,Personal,41925.0,Debt Consolidation,41.0
USLW-APP-20241013-827,Ap633636,Em633636,Ci633636,Nk633636,2024-10-13,Personal,9096.0,Vacation,35.0
USLW-APP-20240812-369,Ap138102,Em138102,Ci138102,Nk138102,2024-08-12,Small Business,164363.0,Expansion,76.0
USLW-APP-20250126-785,Ap174460,Em174460,Ci174460,Nk174460,2025-01-26,Personal,2638.0,Vacation,57.0
USLW-APP-20240531-418,Ap464778,Em464778,Ci464778,Nk464778,2024-05-31,Mortgage,876201.0,Home Purchase,213.0
USLW-APP-20240803-644,Ap189930,Em189930,Ci189930,Nk189930,2024-08-03,Small Business,49603.0,Expansion,84.0
USLW-APP-20240410-250,Ap631089,Em631089,Ci631089,Nk631089,2024-04-10,Personal,41681.0,Vacation,15.0
USLW-APP-20240805-457,Ap727438,Em727438,Ci727438,Nk727438,2024-08-05,Small Business,461783.0,Working Capital,33.0
USLW-APP-20240716-378,Ap827627,Em827627,Ci827627,Nk827627,2024-07-16,Personal,17536.0,Home Improvement,38.0
USLW-APP-20240914-581,Ap279208,Em279208,Ci279208,Nk279208,2024-09-14,Personal,2323.0,Vacation,34.0
USLW-APP-20240730-199,Ap254697,Em254697,Ci254697,Nk254697,2024-07-30,Small Business,99249.0,Startup Costs,65.0
USLW-APP-20240605-256,Ap313945,Em313945,Ci313945,Nk313945,2024-06-05,Small Business,274911.0,Inventory,42.0
USLW-APP-20250117-194,Ap331915,Em331915,Ci331915,Nk331915,2025-01-17,Mortgage,681192.0,Refinance,205.0
USLW-APP-20240515-125,Ap827952,Em827952,Ci827952,Nk827952,2024-05-15,Small Business,52711.0,Expansion,31.0
USLW-APP-20240620-310,Ap308124,Em308124,Ci308124,Nk308124,2024-06-20,Auto,21578.0,Used Car Purchase,40.0
USLW-APP-20240606-513,Ap537477,Em537477,Ci537477,Nk537477,2024-06-06,Personal,22832.0,Education,31.0
USLW-APP-20250101-452,Ap625830,Em625830,Ci625830,Nk625830,2025-01-01,Personal,13731.0,Home Improvement,24.0
USLW-APP-20240708-257,Ap383821,Em383821,Ci383821,Nk383821,2024-07-08,Auto,22765.0,Refinance,42.0
USLW-APP-20250219-116,Ap277804,Em277804,Ci277804,Nk277804,2025-02-19,Small Business,252216.0,Startup Costs,39.0
USLW-APP-20250227-753,Ap805703,Em805703,Ci805703,Nk805703,2025-02-27,Personal,26723.0,Vacation,26.0
USLW-APP-20250225-136,Ap139081,Em139081,Ci139081,Nk139081,2025-02-25,Personal,14614.0,Medical Expenses,38.0
USLW-APP-20241002-175,Ap818216,Em818216,Ci818216,Nk818216,2024-10-02,Personal,49823.0,Medical Expenses,20.0
USLW-APP-20240402-606,Ap455249,Em455249,Ci455249,Nk455249,2024-04-02,Small Business,136415.0,Equipment Purchase,63.0
USLW-APP-20241028-593,Ap319930,Em319930,Ci319930,Nk319930,2024-10-28,Mortgage,552680.0,Home Purchase,322.0
USLW-APP-20240809-204,Ap905497,Em905497,Ci905497,Nk905497,2024-08-09,Mortgage,780423.0,Home Purchase,208.0
USLW-APP-20241003-236,Ap617313,Em617313,Ci617313,Nk617313,2024-10-03,Personal,33249.0,Medical Expenses,34.0
USLW-APP-20240805-325,Ap314532,Em314532,Ci314532,Nk314532,2024-08-05,Small Business,464294.0,Expansion,79.0
USLW-APP-20240516-419,Ap712380,Em712380,Ci712380,Nk712380,2024-05-16,Small Business,467181.0,Startup Costs,48.0
USLW-APP-20240530-762,Ap619332,Em619332,Ci619332,Nk619332,2024-05-30,Small Business,30906.0,Working Capital,45.0
USLW-APP-20240828-197,Ap416837,Em416837,Ci416837,Nk416837,2024-08-28,Small Business,388689.0,Inventory,67.0
USLW-APP-20250103-486,Ap389106,Em389106,Ci389106,Nk389106,2025-01-03,Auto,12980.0,New Car Purchase,62.0
USLW-APP-20240513-578,Ap128295,Em128295,Ci128295,Nk128295,2024-05-13,Small Business,147089.0,Equipment Purchase,66.0
USLW-APP-20240719-630,Ap113807,Em113807,Ci113807,Nk113807,2024-07-19,Personal,49287.0,Vacation,51.0
USLW-APP-20240515-614,Ap535564,Em535564,Ci535564,Nk535564,2024-05-15,Mortgage,319948.0,Refinance,263.0
USLW-APP-20240625-444,Ap257504,Em257504,Ci257504,Nk257504,2024-06-25,Small Business,99834.0,Equipment Purchase,78.0
USLW-APP-20240909-990,Ap338067,Em338067,Ci338067,Nk338067,2024-09-09,Auto,74105.0,New Car Purchase,59.0
USLW-APP-20240621-855,Ap585008,Em585008,Ci585008,Nk585008,2024-06-21,Personal,23891.0,Debt Consolidation,21.0
USLW-APP-20241101-617,Ap792440,Em792440,Ci792440,Nk792440,2024-11-01,Mortgage,655498.0,Refinance,301.0
USLW-APP-20240408-392,Ap494540,Em494540,Ci494540,Nk494540,2024-04-08,Small Business,35772.0,Inventory,49.0
USLW-APP-20240808-648,Ap977699,Em977699,Ci977699,Nk977699,2024-08-08,Personal,9300.0,Debt Consolidation,39.0
USLW-APP-20240707-757,Ap617923,Em617923,Ci617923,Nk617923,2024-07-07,Mortgage,917403.0,Refinance,191.0
USLW-APP-20241011-563,Ap266981,Em266981,Ci266981,Nk266981,2024-10-11,Personal,32277.0,Other,19.0
USLW-APP-20250330-244,Ap844699,Em844699,Ci844699,Nk844699,2025-03-30,Small Business,189717.0,Inventory,25.0
USLW-APP-20241021-790,Ap119870,Em119870,Ci119870,Nk119870,2024-10-21,Personal,10707.0,Home Improvement,41.0
USLW-APP-20240918-506,Ap303196,Em303196,Ci303196,Nk303196,2024-09-18,Small Business,64722.0,Expansion,75.0
USLW-APP-20240426-350,Ap348683,Em348683,Ci348683,Nk348683,2024-04-26,Personal,35856.0,Other,33.0
USLW-APP-20241021-500,Ap334677,Em334677,Ci334677,Nk334677,2024-10-21,Personal,47185.0,Vacation,45.0
USLW-APP-20240729-436,Ap126790,Em126790,Ci126790,Nk126790,2024-07-29,Personal,34910.0,Medical Expenses,48.0
USLW-APP-20240927-669,Ap743162,Em743162,Ci743162,Nk743162,2024-09-27,Small Business,294314.0,Startup Costs,67.0
USLW-APP-20240517-599,Ap911721,Em911721,Ci911721,Nk911721,2024-05-17,Personal,4510.0,Other,33.0
USLW-APP-20250217-437,Ap548345,Em548345,Ci548345,Nk548345,2025-02-17,Small Business,459342.0,Startup Costs,60.0
USLW-APP-20241114-493,Ap849074,Em849074,Ci849074,Nk849074,2024-11-14,Personal,37167.0,Other,22.0
USLW-APP-20240801-525,Ap587462,Em587462,Ci587462,Nk587462,2024-08-01,Personal,40796.0,Medical Expenses,51.0
USLW-APP-20240901-184,Ap639773,Em639773,Ci639773,Nk639773,2024-09-01,Personal,20142.0,Other,29.0
USLW-APP-20241130-483,Ap930914,Em930914,Ci930914,Nk930914,2024-11-30,Small Business,213115.0,Inventory,26.0
USLW-APP-20241109-506,Ap186188,Em186188,Ci186188,Nk186188,2024-11-09,Personal,36437.0,Other,48.0
USLW-APP-20240417-143,Ap629036,Em629036,Ci629036,Nk629036,2024-04-17,Personal,45709.0,Debt Consolidation,60.0
USLW-APP-20240810-263,Ap842129,Em842129,Ci842129,Nk842129,2024-08-10,Personal,47394.0,Other,32.0
USLW-APP-20240910-716,Ap764795,Em764795,Ci764795,Nk764795,2024-09-10,Personal,29361.0,Vacation,31.0
USLW-APP-20240420-876,Ap890141,Em890141,Ci890141,Nk890141,2024-04-20,Auto,74029.0,Used Car Purchase,36.0
USLW-APP-20240905-170,Ap748249,Em748249,Ci748249,Nk748249,2024-09-05,Mortgage,77759.0,Refinance,345.0
USLW-APP-20240531-643,Ap130355,Em130355,Ci130355,Nk130355,2024-05-31,Mortgage,784091.0,Refinance,240.0
USLW-APP-20250207-525,Ap811131,Em811131,Ci811131,Nk811131,2025-02-07,Mortgage,211850.0,Refinance,284.0
USLW-APP-20240615-266,Ap551015,Em551015,Ci551015,Nk551015,2024-06-15,Auto,7401.0,Used Car Purchase,26.0
USLW-APP-20250202-920,Ap506332,Em506332,Ci506332,Nk506332,2025-02-02,Small Business,133276.0,Expansion,50.0
USLW-APP-20240912-132,Ap256542,Em256542,Ci256542,Nk256542,2024-09-12,Personal,28266.0,Debt Consolidation,27.0
USLW-APP-20240414-865,Ap273416,Em273416,Ci273416,Nk273416,2024-04-14,Small Business,89044.0,Startup Costs,26.0
USLW-APP-20240509-752,Ap405062,Em405062,Ci405062,Nk405062,2024-05-09,Personal,47178.0,Education,26.0
USLW-APP-20240822-976,Ap938656,Em938656,Ci938656,Nk938656,2024-08-22,Small Business,380685.0,Expansion,68.0
USLW-APP-20250309-125,Ap663586,Em663586,Ci663586,Nk663586,2025-03-09,Mortgage,454953.0,Refinance,256.0
USLW-APP-20240428-322,Ap601708,Em601708,Ci601708,Nk601708,2024-04-28,Small Business,49034.0,Inventory,59.0
USLW-APP-20240917-366,Ap966651,Em966651,Ci966651,Nk966651,2024-09-17,Small Business,275908.0,Startup Costs,80.0
USLW-APP-20240827-247,Ap161629,Em161629,Ci161629,Nk161629,2024-08-27,Auto,30046.0,Refinance,69.0
USLW-APP-20241025-204,Ap428184,Em428184,Ci428184,Nk428184,2024-10-25,Mortgage,83512.0,Refinance,360.0
USLW-APP-20240919-323,Ap592734,Em592734,Ci592734,Nk592734,2024-09-19,Small Business,292297.0,Equipment Purchase,51.0
USLW-APP-20241006-435,Ap855195,Em855195,Ci855195,Nk855195,2024-10-06,Personal,30217.0,Education,41.0
USLW-APP-20241020-246,Ap390160,Em390160,Ci390160,Nk390160,2024-10-20,Mortgage,835678.0,Refinance,209.0
USLW-APP-20240827-390,Ap648248,Em648248,Ci648248,Nk648248,2024-08-27,Personal,18754.0,Other,47.0
USLW-APP-20240709-994,Ap920023,Em920023,Ci920023,Nk920023,2024-07-09,Mortgage,858926.0,Refinance,356.0
USLW-APP-20241228-918,Ap313920,Em313920,Ci313920,Nk313920,2024-12-28,Auto,29085.0,Used Car Purchase,41.0
USLW-APP-20241025-972,Ap989765,Em989765,Ci989765,Nk989765,2024-10-25,Personal,3675.0,Home Improvement,34.0
USLW-APP-20241226-573,Ap342804,Em342804,Ci342804,Nk342804,2024-12-26,Personal,42157.0,Home Improvement,13.0
USLW-APP-20241205-596,Ap476965,Em476965,Ci476965,Nk476965,2024-12-05,Mortgage,848088.0,Refinance,300.0
USLW-APP-20241019-776,Ap560857,Em560857,Ci560857,Nk560857,2024-10-19,Small Business,123284.0,Expansion,83.0
USLW-APP-20240825-909,Ap922827,Em922827,Ci922827,Nk922827,2024-08-25,Mortgage,600685.0,Home Purchase,239.0
USLW-APP-20240917-620,Ap604492,Em604492,Ci604492,Nk604492,2024-09-17,Personal,23056.0,Vacation,27.0
USLW-APP-20241120-221,Ap753983,Em753983,Ci753983,Nk753983,2024-11-20,Personal,38065.0,Medical Expenses,13.0
USLW-APP-20240817-136,Ap515916,Em515916,Ci515916,Nk515916,2024-08-17,Personal,45220.0,Home Improvement,34.0
USLW-APP-20241104-810,Ap921052,Em921052,Ci921052,Nk921052,2024-11-04,Personal,25556.0,Education,51.0
USLW-APP-20240409-167,Ap858574,Em858574,Ci858574,Nk858574,2024-04-09,Auto,23646.0,Refinance,30.0
USLW-APP-20241028-854,Ap228148,Em228148,Ci228148,Nk228148,2024-10-28,Personal,30558.0,Education,49.0
USLW-APP-20241009-169,Ap906991,Em906991,Ci906991,Nk906991,2024-10-09,Mortgage,552053.0,Refinance,229.0
USLW-APP-20250208-323,Ap586261,Em586261,Ci586261,Nk586261,2025-02-08,Personal,6173.0,Home Improvement,16.0
USLW-APP-20250127-449,Ap455540,Em455540,Ci455540,Nk455540,2025-01-27,Mortgage,215758.0,Home Purchase,214.0
USLW-APP-20240430-360,Ap292714,Em292714,Ci292714,Nk292714,2024-04-30,Personal,18348.0,Vacation,17.0
USLW-APP-20250203-918,Ap831899,Em831899,Ci831899,Nk831899,2025-02-03,Personal,27275.0,Medical Expenses,32.0
USLW-APP-20240406-131,Ap383876,Em383876,Ci383876,Nk383876,2024-04-06,Personal,29219.0,Vacation,26.0
USLW-APP-20240626-955,Ap359747,Em359747,Ci359747,Nk359747,2024-06-26,Personal,23482.0,Home Improvement,18.0
USLW-APP-20240608-368,Ap715650,Em715650,Ci715650,Nk715650,2024-06-08,Personal,28767.0,Vacation,30.0
USLW-APP-20250117-327,Ap523570,Em523570,Ci523570,Nk523570,2025-01-17,Personal,46318.0,Medical Expenses,58.0
USLW-APP-20250110-228,Ap375987,Em375987,Ci375987,Nk375987,2025-01-10,Small Business,105399.0,Expansion,58.0
USLW-APP-20250329-861,Ap738353,Em738353,Ci738353,Nk738353,2025-03-29,Small Business,388182.0,Equipment Purchase,77.0
USLW-APP-20240815-167,Ap958158,Em958158,Ci958158,Nk958158,2024-08-15,Personal,18080.0,Debt Consolidation,43.0
USLW-APP-20250328-748,Ap117640,Em117640,Ci117640,Nk117640,2025-03-28,Small Business,85274.0,Expansion,66.0
USLW-APP-20240726-346,Ap152528,Em152528,Ci152528,Nk152528,2024-07-26,Mortgage,411318.0,Refinance,277.0
USLW-APP-20250130-385,Ap924845,Em924845,Ci924845,Nk924845,2025-01-30,Mortgage,135769.0,Home Purchase,196.0
USLW-APP-20241205-687,Ap359214,Em359214,Ci359214,Nk359214,2024-12-05,Mortgage,644563.0,Home Purchase,192.0
USLW-APP-20240511-783,Ap939070,Em939070,Ci939070,Nk939070,2024-05-11,Small Business,238857.0,Equipment Purchase,36.0
USLW-APP-20240418-507,Ap601108,Em601108,Ci601108,Nk601108,2024-04-18,Mortgage,857487.0,Home Purchase,225.0
USLW-APP-20241104-257,Ap734421,Em734421,Ci734421,Nk734421,2024-11-04,Personal,40886.0,Debt Consolidation,43.0
USLW-APP-20240409-100,Ap468501,Em468501,Ci468501,Nk468501,2024-04-09,Mortgage,887374.0,Refinance,330.0
USLW-APP-20250309-129,Ap824226,Em824226,Ci824226,Nk824226,2025-03-09,Personal,33777.0,Home Improvement,48.0
USLW-APP-20250101-644,Ap250159,Em250159,Ci250159,Nk250159,2025-01-01,Personal,22499.0,Vacation,39.0
USLW-APP-20240531-993,Ap272502,Em272502,Ci272502,Nk272502,2024-05-31,Small Business,443860.0,Equipment Purchase,54.0
USLW-APP-20250309-370,Ap255576,Em255576,Ci255576,Nk255576,2025-03-09,Personal,42216.0,Education,26.0
USLW-APP-20240923-601,Ap965291,Em965291,Ci965291,Nk965291,2024-09-23,Personal,19998.0,Home Improvement,48.0
USLW-APP-20241208-473,Ap986089,Em986089,Ci986089,Nk986089,2024-12-08,Mortgage,484492.0,Refinance,276.0
USLW-APP-20240428-361,Ap111023,Em111023,Ci111023,Nk111023,2024-04-28,Small Business,313639.0,Startup Costs,44.0
USLW-APP-20240703-477,Ap645735,Em645735,Ci645735,Nk645735,2024-07-03,Small Business,27616.0,Expansion,25.0
USLW-APP-20241004-793,Ap488043,Em488043,Ci488043,Nk488043,2024-10-04,Personal,20362.0,Other,35.0
USLW-APP-20240403-319,Ap386103,Em386103,Ci386103,Nk386103,2024-04-03,Mortgage,189924.0,Home Purchase,185.0
USLW-APP-20250304-237,Ap166203,Em166203,Ci166203,Nk166203,2025-03-04,Small Business,363957.0,Working Capital,65.0
USLW-APP-20240719-945,Ap260775,Em260775,Ci260775,Nk260775,2024-07-19,Personal,43490.0,Other,32.0
USLW-APP-20240805-121,Ap109337,Em109337,Ci109337,Nk109337,2024-08-05,Personal,3000.0,Debt Consolidation,54.0
USLW-APP-20241230-632,Ap670715,Em670715,Ci670715,Nk670715,2024-12-30,Small Business,450793.0,Startup Costs,71.0
USLW-APP-20240829-482,Ap614723,Em614723,Ci614723,Nk614723,2024-08-29,Personal,27935.0,Vacation,32.0
USLW-APP-20240627-714,Ap423673,Em423673,Ci423673,Nk423673,2024-06-27,Auto,58775.0,Refinance,38.0
USLW-APP-20241013-360,Ap464167,Em464167,Ci464167,Nk464167,2024-10-13,Small Business,292339.0,Equipment Purchase,24.0
USLW-APP-20240510-312,Ap446809,Em446809,Ci446809,Nk446809,2024-05-10,Mortgage,665635.0,Refinance,296.0
USLW-APP-20240510-260,Ap730075,Em730075,Ci730075,Nk730075,2024-05-10,Personal,38234.0,Debt Consolidation,14.0
USLW-APP-20240720-310,Ap787281,Em787281,Ci787281,Nk787281,2024-07-20,Small Business,398325.0,Inventory,33.0
USLW-APP-20240922-639,Ap395451,Em395451,Ci395451,Nk395451,2024-09-22,Mortgage,397695.0,Refinance,220.0
USLW-APP-20241106-473,Ap520571,Em520571,Ci520571,Nk520571,2024-11-06,Mortgage,348041.0,Refinance,217.0
USLW-APP-20250331-628,Ap227016,Em227016,Ci227016,Nk227016,2025-03-31,Auto,35820.0,Used Car Purchase,46.0
USLW-APP-20250115-693,Ap891267,Em891267,Ci891267,Nk891267,2025-01-15,Personal,2901.0,Medical Expenses,27.0
USLW-APP-20250327-623,Ap644447,Em644447,Ci644447,Nk644447,2025-03-27,Personal,11253.0,Vacation,45.0
USLW-APP-20241005-368,Ap597562,Em597562,Ci597562,Nk597562,2024-10-05,Personal,20049.0,Other,16.0
USLW-APP-20240602-642,Ap802965,Em802965,Ci802965,Nk802965,2024-06-02,Auto,18245.0,Refinance,64.0
USLW-APP-20240508-406,Ap483934,Em483934,Ci483934,Nk483934,2024-05-08,Personal,28264.0,Other,27.0
USLW-APP-20240828-932,Ap992048,Em992048,Ci992048,Nk992048,2024-08-28,Personal,33614.0,Education,41.0
USLW-APP-20241225-355,Ap965184,Em965184,Ci965184,Nk965184,2024-12-25,Mortgage,195446.0,Refinance,199.0
USLW-APP-20241105-172,Ap417428,Em417428,Ci417428,Nk417428,2024-11-05,Small Business,143376.0,Expansion,64.0
USLW-APP-20250128-227,Ap419187,Em419187,Ci419187,Nk419187,2025-01-28,Personal,29387.0,Debt Consolidation,20.0
USLW-APP-20241225-518,Ap790907,Em790907,Ci790907,Nk790907,2024-12-25,Mortgage,426121.0,Home Purchase,347.0
USLW-APP-20240904-495,Ap983439,Em983439,Ci983439,Nk983439,2024-09-04,Personal,13827.0,Home Improvement,34.0
USLW-APP-20250222-930,Ap182844,Em182844,Ci182844,Nk182844,2025-02-22,Mortgage,728650.0,Home Purchase,290.0
USLW-APP-20240827-820,Ap651820,Em651820,Ci651820,Nk651820,2024-08-27,Personal,19801.0,Vacation,59.0
USLW-APP-20240826-810,Ap265421,Em265421,Ci265421,Nk265421,2024-08-26,Personal,22188.0,Other,25.0
USLW-APP-20250219-699,Ap222402,Em222402,Ci222402,Nk222402,2025-02-19,Auto,58097.0,Used Car Purchase,53.0
USLW-APP-20250301-103,Ap218012,Em218012,Ci218012,Nk218012,2025-03-01,Personal,26468.0,Debt Consolidation,22.0
USLW-APP-20240731-640,Ap538661,Em538661,Ci538661,Nk538661,2024-07-31,Small Business,267239.0,Expansion,39.0
USLW-APP-20240429-934,Ap498929,Em498929,Ci498929,Nk498929,2024-04-29,Small Business,259978.0,Working Capital,59.0
USLW-APP-20250202-345,Ap680466,Em680466,Ci680466,Nk680466,2025-02-02,Personal,27012.0,Vacation,58.0
USLW-APP-20240627-704,Ap673695,Em673695,Ci673695,Nk673695,2024-06-27,Small Business,303785.0,Inventory,78.0
USLW-APP-20250301-642,Ap563556,Em563556,Ci563556,Nk563556,2025-03-01,Personal,44616.0,Education,17.0
USLW-APP-20250105-346,Ap675278,Em675278,Ci675278,Nk675278,2025-01-05,Personal,18661.0,Medical Expenses,16.0
USLW-APP-20250201-324,Ap229473,Em229473,Ci229473,Nk229473,2025-02-01,Mortgage,716182.0,Home Purchase,310.0
USLW-APP-20250204-940,Ap578007,Em578007,Ci578007,Nk578007,2025-02-04,Personal,48408.0,Vacation,33.0
USLW-APP-20240414-875,Ap944573,Em944573,Ci944573,Nk944573,2024-04-14,Small Business,174031.0,Working Capital,83.0
USLW-APP-20240605-630,Ap517009,Em517009,Ci517009,Nk517009,2024-06-05,Mortgage,907616.0,Home Purchase,252.0
USLW-APP-20240717-685,Ap418714,Em418714,Ci418714,Nk418714,2024-07-17,Mortgage,490300.0,Refinance,324.0
USLW-APP-20240819-824,Ap326156,Em326156,Ci326156,Nk326156,2024-08-19,Small Business,120204.0,Working Capital,70.0
USLW-APP-20250320-213,Ap268964,Em268964,Ci268964,Nk268964,2025-03-20,Personal,5431.0,Debt Consolidation,37.0
USLW-APP-20240502-853,Ap625303,Em625303,Ci625303,Nk625303,2024-05-02,Personal,11154.0,Home Improvement,41.0
USLW-APP-20241231-951,Ap161813,Em161813,Ci161813,Nk161813,2024-12-31,Small Business,435606.0,Equipment Purchase,39.0
USLW-APP-20241208-683,Ap127712,Em127712,Ci127712,Nk127712,2024-12-08,Small Business,158172.0,Equipment Purchase,63.0
USLW-APP-20250203-174,Ap724785,Em724785,Ci724785,Nk724785,2025-02-03,Personal,9460.0,Vacation,46.0
USLW-APP-20250111-345,Ap867214,Em867214,Ci867214,Nk867214,2025-01-11,Mortgage,105029.0,Home Purchase,320.0
USLW-APP-20240718-484,Ap212816,Em212816,Ci212816,Nk212816,2024-07-18,Small Business,466353.0,Equipment Purchase,77.0
USLW-APP-20250402-826,Ap228778,Em228778,Ci228778,Nk228778,2025-04-02,Personal,29685.0,Other,54.0
USLW-APP-20250321-554,Ap686580,Em686580,Ci686580,Nk686580,2025-03-21,Mortgage,739703.0,Home Purchase,353.0
USLW-APP-20240823-373,Ap385977,Em385977,Ci385977,Nk385977,2024-08-23,Personal,2271.0,Debt Consolidation,40.0
USLW-APP-20240913-592,Ap235230,Em235230,Ci235230,Nk235230,2024-09-13,Personal,25678.0,Medical Expenses,28.0
